task,marker,feature,n,n_pd,n_elderly,beta_pd,se,t,p,q
VI2,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,42,22,20,0.0009923149878033847,0.00815074201560752,0.12174535593240979,0.9037422383055004,0.9383100484023591
VI2,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,42,22,20,0.04593010297276871,0.02035043100757173,2.2569597152846357,0.02984196469077396,0.08649166361616117
VI2,loudnessPeaksPerSec,loudnessPeaksPerSec,42,22,20,1.9436628292795814,0.6100756147185749,3.1859375827964937,0.002881793191803732,0.012679890043936421
VI2,VoicedSegmentsPerSec,VoicedSegmentsPerSec,42,22,20,-0.03865340457283886,0.038017802076409625,-1.0167185492510002,0.3157173153724841,0.49173670358900173
VI2,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,42,22,20,2.243427133611742,1.4450513070198074,1.5524896055341177,0.1288349137249153,0.26327947536238133
VI2,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,42,22,20,0.4308482953468196,0.518320918566357,0.8312384854898754,0.4110317695833651,0.5839886292365066
VI2,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,42,22,20,-0.4121395651199189,0.1379753930266724,-2.9870512131119433,0.004911603073373913,0.020201778881039283
VI2,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,42,22,20,0.04253481572620311,0.041397960487953765,1.0274616243131145,0.310699227225647,0.4866834621965295
VI2,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,42,22,20,5.26295413033923,1.3968794342791948,3.767650951962774,0.0005589613797890332,0.0032125882815108387
VO1,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,44,23,21,0.5756630985159743,1.1038898162683368,0.5214860124917036,0.6049038513253389,0.739277546643596
VO1,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,44,23,21,-0.029119455165032875,0.01957541288271126,-1.4875525405009866,0.14471031895334238,0.2873795896844938
VO1,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,44,23,21,0.27670882928400387,1.2300301345880789,0.22496101640361035,0.8231549228339897,0.8861594345139314
VO1,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,44,23,21,1.0174095460119488,1.1640149031280769,0.8740519930439438,0.3873076041992887,0.5621949553738129
VO1,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,44,23,21,-0.23219333001752362,1.3634455835070078,-0.17029893442485905,0.8656335125854401,0.9141004163655587
VO1,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,44,23,21,-0.5089021593015293,1.0995135218398084,-0.4628430202931809,0.645985140514712,0.7662570158759179
VO1,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,44,23,21,-10.803389331891726,18.857760445242434,-0.5728882474279855,0.5699269933504569,0.7173613788960539
VO1,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,44,23,21,-15.113966931180109,13.137220996659334,-1.1504691087272902,0.2567822481961925,0.4259518634669915
VO1,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,44,23,21,-0.7593172471890333,8.177592001786481,-0.09285340318068601,0.9264835407135952,0.9549209689517059
VO1,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,44,23,21,-4.246076241071088,9.119119535121627,-0.46562348752175403,0.6440104250072589,0.764558750767471
VO1,loudness_sma3_amean,loudness_sma3_amean,44,23,21,0.286037682255456,0.06938301574541711,4.122589356810271,0.0001834757687641946,0.0012540479729125536
VO1,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,44,23,21,-0.3115632788021852,0.060140991622631194,-5.180547749481125,6.64914396023569e-06,8.140864953053784e-05
VO1,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,44,23,21,0.2910017070273544,0.06068684587991483,4.795136455158325,2.2691421086689104e-05,0.00021442631469837758
VO1,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,44,23,21,0.3327719264062178,0.06901554797120261,4.821695055512274,2.0862317073806668e-05,0.00019847393540486344
VO1,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,44,23,21,0.27697041889815205,0.09701270307470246,2.854991254958407,0.006789742764246594,0.02604893136800873
VO1,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,44,23,21,-0.014031288619763424,0.07159261055152291,-0.19598794500817307,0.8456118939159014,0.9033547394792028
VO1,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,44,23,21,1.038798722704009,0.43758108356285885,2.3739571058372424,0.02248777372215552,0.06868283167200645
VO1,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,44,23,21,0.9334249481141277,0.2844162448164951,3.2818974482852483,0.0021444239742880234,0.010031059653812416
VO1,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,44,23,21,0.8607073824335816,0.37260591121428027,2.309967063132826,0.026131883041035177,0.07697424962714965
VO1,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,44,23,21,0.48341731141934063,0.24197897676490504,1.9977657475963513,0.05257394423340733,0.13195029140933606
VO1,spectralFlux_sma3_amean,spectralFlux_sma3_amean,44,23,21,0.05468922751716866,0.024876834538705057,2.1983997775954762,0.033767509113518404,0.09566328537592338
VO1,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,44,23,21,-0.4613504463152883,0.09233902291370102,-4.996267360836827,1.1981745059392607e-05,0.00012710104862665063
VO1,mfcc1_sma3_amean,mfcc1_sma3_amean,44,23,21,3.5719147170588204,1.8461044366942128,1.9348389213857187,0.06010374967019845,0.1482067942830813
VO1,mfcc1_sma3_stddevNorm,mfcc1_sma3_stddevNorm,44,23,21,-0.021376283947484184,0.029721748280428048,-0.7192135451049694,0.4761904114336887,0.6425973780628967
VO1,mfcc2_sma3_amean,mfcc2_sma3_amean,44,23,21,2.3599043324595743,3.451429803841937,0.683746872044931,0.49807708289136526,0.660199817822812
VO1,mfcc2_sma3_stddevNorm,mfcc2_sma3_stddevNorm,44,23,21,-2.9983006146047524,2.6575427991963023,-1.1282228890204524,0.2659475485331006,0.4374464349703337
VO1,mfcc3_sma3_amean,mfcc3_sma3_amean,44,23,21,1.6555778919281328,2.9411426118383943,0.5629029633803766,0.576642690644169,0.7217003630462133
VO1,mfcc3_sma3_stddevNorm,mfcc3_sma3_stddevNorm,44,23,21,-0.1516190562742571,0.7640350633333892,-0.19844515461471382,0.8437019731211843,0.9022205422467225
VO1,mfcc4_sma3_amean,mfcc4_sma3_amean,44,23,21,5.230677332338468,4.350890304435304,1.2022085059249386,0.23635163074393833,0.39997968279743407
VO1,mfcc4_sma3_stddevNorm,mfcc4_sma3_stddevNorm,44,23,21,-0.016897679714212514,0.11790261105185695,-0.14331896099213978,0.8867578519841188,0.928984416364315
VO1,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_amean,44,23,21,-0.002186369167369868,0.0036677402400725058,-0.5961079641034357,0.5544616664068458,0.7033171408115666
VO1,jitterLocal_sma3nz_stddevNorm,jitterLocal_sma3nz_stddevNorm,44,23,21,0.008791506247661854,0.2710689913802506,0.03243272571641841,0.9742882629602959,0.9812574207783238
VO1,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_amean,44,23,21,-0.3561044555545166,0.11105129269886597,-3.206666459256381,0.0026416680763906956,0.0117704704163231
VO1,shimmerLocaldB_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_stddevNorm,44,23,21,0.15937868795282722,0.11107457082792135,1.4348800698923199,0.15909443855428024,0.30988797947403074
VO1,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,44,23,21,1.496978217513064,0.7246363238118094,2.0658338097633573,0.04536369722227664,0.12074118277687242
VO1,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,44,23,21,-0.322651445040146,0.35132871142150873,-0.918374828332897,0.3639274908691869,0.5393788496250687
VO1,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,44,23,21,1.872542346287997,1.964617347572318,0.9531333664552549,0.346247056357667,0.5197397178588434
VO1,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_stddevNorm,44,23,21,0.925060507641615,1.1062742849787057,0.836194531683814,0.40801310928925566,0.5818349968679528
VO1,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_amean,44,23,21,-1.3928060129868705,2.4731988218091585,-0.5631597430440409,0.5764695068609883,0.7217003630462133
VO1,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_stddevNorm,44,23,21,0.04432335812904466,0.09884272680469616,0.44842306117903247,0.6562676579449332,0.7742178759259825
VO1,F1frequency_sma3nz_amean,F1frequency_sma3nz_amean,44,23,21,-137.91853877866794,32.814457806321215,-4.202980880948762,0.00014357064766314253,0.0010366537021010496
VO1,F1frequency_sma3nz_stddevNorm,F1frequency_sma3nz_stddevNorm,44,23,21,0.06123801224724271,0.023448370461398287,2.611610574306447,0.012628051252161264,0.043686231358828154
VO1,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_amean,44,23,21,88.64795569503596,38.17206001288552,2.3223256922762774,0.02538929318235886,0.07541798481173265
VO1,F1bandwidth_sma3nz_stddevNorm,F1bandwidth_sma3nz_stddevNorm,44,23,21,0.0007017165010554695,0.011010686664153238,0.06373049406082923,0.9495022479852067,0.970098969800064
VO1,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_amean,44,23,21,-2.0588363237495977,7.60000859625936,-0.2708992098723328,0.7878616185673679,0.8646213241955214
VO1,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_stddevNorm,44,23,21,-49.66425281358505,35.844608510557634,-1.3855431786612202,0.17356408982135532,0.3289940566151924
VO1,F2frequency_sma3nz_amean,F2frequency_sma3nz_amean,44,23,21,-204.60356110049042,49.09294191716721,-4.167677737580094,0.00015992539662491905,0.0011147275170687427
VO1,F2frequency_sma3nz_stddevNorm,F2frequency_sma3nz_stddevNorm,44,23,21,0.05037815129465711,0.016773409819778654,3.0034531938313966,0.004587601911657881,0.019110483703000877
VO1,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_amean,44,23,21,34.95314197486695,48.73133551626415,0.7172621395365061,0.4773802508101688,0.6425973780628967
VO1,F2bandwidth_sma3nz_stddevNorm,F2bandwidth_sma3nz_stddevNorm,44,23,21,0.018130097232857748,0.025028922776007195,0.724365862450833,0.4730569860622515,0.6411116510520939
VO1,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_amean,44,23,21,3.8607272440359095,7.072968031606906,0.5458425977303324,0.588205626219864,0.7284023937709486
VO1,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_stddevNorm,44,23,21,-0.21074720197675928,0.3220283185919186,-0.6544368610135272,0.5165758825734695,0.6727911630995349
VO1,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,44,23,21,-85.94725535741051,37.97391512267543,-2.2633235229961497,0.029113080090790555,0.08469259662775434
VO1,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,44,23,21,0.010830848514683671,0.007858621583250095,1.3782122475229746,0.17579864856289207,0.3309151031772086
VO1,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,44,23,21,-54.011107091179845,56.80964475157403,-0.9507383354951072,0.3474468141609375,0.520985212288179
VO1,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,44,23,21,0.022824913928231282,0.027186847177321796,0.8395572233646471,0.40614667769937884,0.5811279711977699
VO1,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,44,23,21,-2.4949027037057756,6.57967906498771,-0.37918303903025335,0.7065574571126878,0.8101245110868602
VO1,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,44,23,21,0.36425447502046526,0.10209698310718154,3.567730053669367,0.0009527930175430524,0.005062387051700444
VO1,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_amean,44,23,21,2.7272967028237645,2.2816979575218865,1.1952926082231476,0.23901139977167432,0.40190584678276686
VO1,alphaRatioV_sma3nz_stddevNorm,alphaRatioV_sma3nz_stddevNorm,44,23,21,0.15672344027929294,0.17657644327192254,0.8875670920494386,0.3800796092201908,0.5547639751267821
VO1,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,44,23,21,-0.918173345596474,1.940208963584036,-0.4732342561186736,0.638618538871301,0.7613674028203149
VO1,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_stddevNorm,44,23,21,-0.03471655545627593,0.01455086243840428,-2.3858761364307917,0.02186196710744551,0.06735590741199841
VO1,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_amean,44,23,21,-0.04239325924365199,0.006193980847414695,-6.844267085738005,3.091744858720687e-08,7.505477174273668e-07
VO1,slopeV0-500_sma3nz_stddevNorm,slopeV0-500_sma3nz_stddevNorm,44,23,21,0.15117781114229503,0.05160797713482851,2.929349676840369,0.005586074807604753,0.02215547416649998
VO1,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_amean,44,23,21,-0.0037938837047797017,0.004774292631041657,-0.7946483380831122,0.43150787049000006,0.6030553123348501
VO1,slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_stddevNorm,44,23,21,-0.031197003806485067,0.25801992576822597,-0.12090928138049578,0.9043682223971341,0.9383100484023591
VO1,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_amean,44,23,21,0.07132350885351874,0.031172357352489022,2.2880370594694135,0.027497663406683713,0.08065981265960556
VO1,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,44,23,21,-0.4725038278573832,0.09705267748955784,-4.868529545804866,1.798470530285757e-05,0.00017832721877763
VO1,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,44,23,21,3.430882821865838,1.7088731992887198,2.00768718433519,0.05146464828494331,0.13056256718054085
VO1,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,44,23,21,-0.009525530740577083,0.009825646278493446,-0.969455898430492,0.338143537480173,0.5124931117029964
VO1,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_amean,44,23,21,1.7617884509128603,3.6357012391196193,0.4845800947438341,0.630617279375103,0.7545824756212766
VO1,mfcc2V_sma3nz_stddevNorm,mfcc2V_sma3nz_stddevNorm,44,23,21,-0.9150144367783926,0.7297321065881245,-1.2539045884339102,0.2171555799208845,0.375159578562706
VO1,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_amean,44,23,21,0.5455354788348599,3.178153347723293,0.17165171693985773,0.8645768170711243,0.9139070258529602
VO1,mfcc3V_sma3nz_stddevNorm,mfcc3V_sma3nz_stddevNorm,44,23,21,0.005145083872678716,0.6150809935947176,0.008364888406987354,0.9933674434153478,0.9940734614987986
VO1,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_amean,44,23,21,3.651624491569086,4.597533156089893,0.7942573479284523,0.4317327804215404,0.6030553123348501
VO1,mfcc4V_sma3nz_stddevNorm,mfcc4V_sma3nz_stddevNorm,44,23,21,0.08038854311241338,0.07936749907668729,1.012864762624554,0.31721257951594156,0.4935196817220395
VO1,alphaRatioUV_sma3nz_amean,alphaRatioUV_sma3nz_amean,44,23,21,-7.924962830024363,1.5101307388096712,-5.247865384338212,5.358128352989415e-06,6.921325432118437e-05
VO1,hammarbergIndexUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,44,23,21,11.647502585345649,1.7598290656036673,6.618542001038182,6.395307394088821e-08,1.3242048251289794e-06
VO1,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,44,23,21,-0.06688291206242311,0.011070786713645196,-6.041387463457063,4.133697233751587e-07,6.928863934669326e-06
VO1,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,44,23,21,0.011400733142381304,0.006822499767788778,1.6710492532675256,0.10251915672978384,0.22550212536978645
VO1,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,44,23,21,0.026271510498048337,0.008951732692956082,2.9347961337943884,0.005506262563586939,0.021959868995607236
VO1,loudnessPeaksPerSec,loudnessPeaksPerSec,44,23,21,0.5823303667137409,0.21893150314616075,2.6598747021116083,0.011191601482546346,0.03979236082683145
VO1,VoicedSegmentsPerSec,VoicedSegmentsPerSec,44,23,21,-0.12009930671912947,0.0806694918696218,-1.4887822389315928,0.1443872757020733,0.2871430567634452
VO1,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,44,23,21,3.2844584202632774,1.7683889232055547,1.8573167797893388,0.07063954136284609,0.16943862732348772
VO1,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,44,23,21,-0.6800223451965784,0.8891893654702493,-0.7647666195793373,0.4488990928323473,0.6196567869685735
VO1,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,44,23,21,0.08952326809913502,0.12096676783833225,0.7400649756863774,0.46358240294994074,0.6333969878815601
VO1,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,44,23,21,-0.08110009348314087,0.07874053198261138,-1.0299662885316874,0.3092137425903557,0.4859073097848447
VO1,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,44,23,21,6.7774125469920445,1.860789264084897,3.6422246612246307,0.0007677120834404963,0.004249011807402068
VO2,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,43,23,20,0.5611881545172792,1.062086925364596,0.5283825091101965,0.6002279730004711,0.7376094861020865
VO2,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,43,23,20,-0.03535835647245873,0.02058187007488166,-1.7179370165984316,0.09373943683120614,0.2111762032933412
VO2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,43,23,20,1.6784346318868288,1.030117891194462,1.629361693680146,0.11128846236222359,0.2381370136869465
VO2,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,43,23,20,1.3644078489442582,0.9083593700027733,1.5020573288522279,0.14113661876399505,0.2818728499570284
VO2,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,43,23,20,-0.9086532589334706,1.539944093480005,-0.5900560044878466,0.5585566518538347,0.7072371994696037
VO2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,43,23,20,-2.587087890820301,1.3447524386947691,-1.9238395234526258,0.06169524480121633,0.15186521797222483
VO2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,43,23,20,-44.29398856969769,24.644758637950694,-1.797298533956383,0.08003483546967077,0.18657397197107337
VO2,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,43,23,20,-13.819919539058175,10.47472203302253,-1.31935907181972,0.19474277883260896,0.3510855731066753
VO2,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,43,23,20,-9.031139462287518,5.6469261822009775,-1.599301845091145,0.11782469791697259,0.2472387103831556
VO2,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,43,23,20,-6.9994108634815975,5.1240017666517925,-1.3660047717070294,0.17976335908428898,0.33476954315036067
VO2,loudness_sma3_amean,loudness_sma3_amean,43,23,20,0.23828905450569235,0.09271022666438639,2.570256411607162,0.014095839178474939,0.0468088244417281
VO2,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,43,23,20,-0.25812163145337985,0.04660670538117561,-5.538293885875805,2.265795258156706e-06,3.190239723484642e-05
VO2,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,43,23,20,0.32887497365066165,0.07191606041395662,4.573039342778536,4.768149176299135e-05,0.00041187448099565537
VO2,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,43,23,20,0.23228650907253764,0.09434953968477325,2.461978191399969,0.018342261767971962,0.05842964834684281
VO2,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,43,23,20,0.18344790484413656,0.11750526742501415,1.561188777866521,0.1265582410355089,0.26013723120875404
VO2,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,43,23,20,-0.14542706987130777,0.06510480572725075,-2.2337378669181214,0.031306844872453374,0.08959357231791534
VO2,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,43,23,20,0.35044103553974504,0.4375795787191473,0.8008624089943407,0.4280634617267817,0.6003121056885545
VO2,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,43,23,20,0.3712211728286495,0.2862561234630377,1.2968147836899733,0.20231524080642432,0.36058210007018415
VO2,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,43,23,20,0.538789660702628,0.31769464836369515,1.6959355893393093,0.09786810182027855,0.2180775998560091
VO2,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,43,23,20,0.07168677960073719,0.21140065230382457,0.33910387134335374,0.7363506895295614,0.8334459610359847
VO2,spectralFlux_sma3_amean,spectralFlux_sma3_amean,43,23,20,0.03288493343530965,0.02780232030398164,1.1828125521811255,0.24404420528989637,0.40906457267639773
VO2,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,43,23,20,-0.32348188077297935,0.0957691208246365,-3.3777263275216787,0.0016681172745497944,0.008155240008910105
VO2,mfcc1_sma3_amean,mfcc1_sma3_amean,43,23,20,3.2519660530323673,2.077924192762412,1.5650070702094154,0.12566032290193713,0.2586692026987244
VO2,mfcc1_sma3_stddevNorm,mfcc1_sma3_stddevNorm,43,23,20,-0.04508681627388108,0.04583623550622139,-0.9836500702105305,0.3313508660504902,0.5049156054102708
VO2,mfcc2_sma3_amean,mfcc2_sma3_amean,43,23,20,1.5745315688774384,3.608865268549802,0.43629547010220004,0.6650281995453816,0.7795305727364717
VO2,mfcc2_sma3_stddevNorm,mfcc2_sma3_stddevNorm,43,23,20,-0.8058333055259284,1.0382520257299224,-0.7761442169683255,0.442345531219282,0.6136182344401468
VO2,mfcc3_sma3_amean,mfcc3_sma3_amean,43,23,20,1.8157433721958456,3.3073121500699987,0.5490087689961214,0.5861292296153813,0.7279537295229681
VO2,mfcc3_sma3_stddevNorm,mfcc3_sma3_stddevNorm,43,23,20,-202.40622161988682,224.6513074660376,-0.9009794953028984,0.3731296262381536,0.547256785149292
VO2,mfcc4_sma3_amean,mfcc4_sma3_amean,43,23,20,5.161123142229278,4.65390635432332,1.1089873214648531,0.27422761691418845,0.44683854575560494
VO2,mfcc4_sma3_stddevNorm,mfcc4_sma3_stddevNorm,43,23,20,0.09200261323112491,0.06714605286984003,1.3701864711164533,0.17846513195523603,0.3337037261526857
VO2,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_amean,43,23,20,-0.0027737657833150978,0.002594383595561034,-1.0691425077081835,0.29157836226309536,0.46546749894153994
VO2,jitterLocal_sma3nz_stddevNorm,jitterLocal_sma3nz_stddevNorm,43,23,20,0.19851018030567286,0.4903870321304681,0.4048030785872392,0.6878340615827299,0.7964394397273714
VO2,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_amean,43,23,20,-0.24200198165914644,0.09019871324390702,-2.6829870732717334,0.01064866638560255,0.03824827109930712
VO2,shimmerLocaldB_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_stddevNorm,43,23,20,-0.031686771270632685,0.1362368209728159,-0.2325859561634613,0.8172992288659793,0.8836632362270795
VO2,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,43,23,20,1.1578966513622324,0.6300091940204374,1.8379043708442617,0.0737028574347594,0.17470306947498526
VO2,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,43,23,20,-0.04633049214551352,0.034715551674502076,-1.3345745612777458,0.1897553680816872,0.34561683980918423
VO2,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,43,23,20,2.779975962587791,2.0573238443833097,1.3512583204522666,0.1843996905155007,0.33831266478640704
VO2,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_stddevNorm,43,23,20,0.3513279771443612,0.7439892247344995,0.47222186217782436,0.6394001737390563,0.7616543524742735
VO2,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_amean,43,23,20,0.6805377669103823,2.6746760030369545,0.2544374593923403,0.800494444610925,0.8750746723697068
VO2,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_stddevNorm,43,23,20,-0.08844701454144674,0.04054484835820487,-2.1814612243715086,0.03524122837932096,0.09911400762897482
VO2,F1frequency_sma3nz_amean,F1frequency_sma3nz_amean,43,23,20,-104.074062475626,39.44420930945438,-2.638513087158791,0.011903400493947995,0.0416915121778079
VO2,F1frequency_sma3nz_stddevNorm,F1frequency_sma3nz_stddevNorm,43,23,20,0.0005593571697214451,0.021392035331554912,0.02614791725293899,0.9792726980514957,0.9841655666356217
VO2,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_amean,43,23,20,30.654014979860946,46.72073984697219,0.6561115059449883,0.5156049352395502,0.6727911630995349
VO2,F1bandwidth_sma3nz_stddevNorm,F1bandwidth_sma3nz_stddevNorm,43,23,20,-0.012535623679885123,0.011711328491464784,-1.0703844306835972,0.29102622744786955,0.4653331906844628
VO2,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_amean,43,23,20,-2.0181300920235614,5.567174328429344,-0.3625052805905096,0.7189316334225374,0.8203044893508368
VO2,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_stddevNorm,43,23,20,1.1508127589199448,2.4999490560010837,0.4603344840797612,0.6478326143400472,0.7678016169956116
VO2,F2frequency_sma3nz_amean,F2frequency_sma3nz_amean,43,23,20,-159.63647557594084,63.50087791719556,-2.513925489094891,0.01617760780306484,0.05257321991246734
VO2,F2frequency_sma3nz_stddevNorm,F2frequency_sma3nz_stddevNorm,43,23,20,0.019153972821478633,0.01574097031682857,1.2168228791462268,0.2309842814664229,0.3927848651023231
VO2,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_amean,43,23,20,37.72200470077587,57.06650536958396,0.6610183058604011,0.5124868038391419,0.6693705193001037
VO2,F2bandwidth_sma3nz_stddevNorm,F2bandwidth_sma3nz_stddevNorm,43,23,20,0.013928293399731057,0.02431937532558587,0.5727241433326378,0.5701188799607133,0.7173613788960539
